# TLE InfoGPS-43 catalog #24876 epoch 2022-01-04 07:54:25 UTC
# GPS-43
# 1 24876U 97035A   22004.32945293  .00000038  00000-0  00000-0 0  9997
# 2 24876  55.4921 162.0762 0056001  54.4997 305.9846  2.00563059179360
# MJD   UTC   X[m]   Y[m]   Z[m]   XDOT[m/s]   YDOT[m/s]   ZDOT[m/s]
# 
 59583 44485.00 14602418.77267 -15887916.35244 15434826.94833     3096.83553      623.84210    -2249.68717 
 59583 44545.00 14787666.47891 -15849875.27972 15299254.28719     3078.01865      644.16198    -2269.36826 
 59583 44605.00 14971778.14795 -15810616.58124 15162506.06291     3058.96810      664.42938    -2288.87209 
 59583 44665.00 15154739.80535 -15770143.45218 15024592.95460     3039.68541      684.64276    -2308.19720 
 59583 44725.00 15336537.56936 -15728459.18031 14885525.72801     3020.17214      704.80058    -2327.34218 
 59583 44785.00 15517157.65199 -15685567.14576 14745315.23459     3000.42986      724.90129    -2346.30558 
 59583 44845.00 15696586.36002 -15641470.82062 14603972.41066     2980.46015      744.94337    -2365.08602 
 59583 44905.00 15874810.09596 -15596173.76865 14461508.27643     2960.26463      764.92529    -2383.68209 
 59583 44965.00 16051815.35912 -15549679.64497 14317933.93519     2939.84490      784.84553    -2402.09241 
 59583 45025.00 16227588.74654 -15501992.19570 14173260.57233     2919.20262      804.70259    -2420.31564 
 59583 45085.00 16402116.95399 -15453115.25761 14027499.45447     2898.33942      824.49495    -2438.35042 
 59583 45145.00 16575386.77694 -15403052.75780 13880661.92852     2877.25699      844.22110    -2456.19541 
 59583 45205.00 16747385.11152 -15351808.71331 13732759.42077     2855.95701      863.87956    -2473.84932 
 59583 45265.00 16918098.95546 -15299387.23079 13583803.43593     2834.44117      883.46883    -2491.31083 
 59583 45325.00 17087515.40906 -15245792.50609 13433805.55624     2812.71120      902.98743    -2508.57866 
 59583 45385.00 17255621.67610 -15191028.82393 13282777.44052     2790.76883      922.43388    -2525.65155 
 59583 45445.00 17422405.06478 -15135100.55748 13130730.82320     2768.61581      941.80671    -2542.52824 
 59583 45505.00 17587852.98861 -15078012.16800 12977677.51339     2746.25389      961.10446    -2559.20750 
 59583 45565.00 17751952.96735 -15019768.20442 12823629.39393     2723.68487      980.32566    -2575.68809 
 59583 45625.00 17914692.62790 -14960373.30294 12668598.42043     2700.91052      999.46887    -2591.96883 
 59583 45685.00 18076059.70516 -14899832.18665 12512596.62030     2677.93266     1018.53264    -2608.04852 
 59583 45745.00 18236042.04294 -14838149.66509 12355636.09180     2654.75311     1037.51553    -2623.92599 
 59583 45805.00 18394627.59482 -14775330.63382 12197729.00304     2631.37371     1056.41612    -2639.60008 
 59583 45865.00 18551804.42500 -14711380.07402 12038887.59105     2607.79630     1075.23298    -2655.06965 
 59583 45925.00 18707560.70916 -14646303.05206 11879124.16073     2584.02276     1093.96470    -2670.33358 
 59583 45985.00 18861884.73528 -14580104.71902 11718451.08395     2560.05496     1112.60986    -2685.39076 
 59583 46045.00 19014764.90453 -14512790.31029 11556880.79850     2535.89479     1131.16706    -2700.24010 
 59583 46105.00 19166189.73199 -14444365.14511 11394425.80714     2511.54416     1149.63492    -2714.88052 
 59583 46165.00 19316147.84757 -14374834.62608 11231098.67655     2487.00500     1168.01204    -2729.31098 
 59583 46225.00 19464627.99673 -14304204.23873 11066912.03641     2462.27922     1186.29705    -2743.53042 
 59583 46285.00 19611619.04132 -14232479.55106 10901878.57831     2437.36879     1204.48857    -2757.53783 
 59583 46345.00 19757109.96034 -14159666.21304 10736011.05481     2412.27565     1222.58525    -2771.33219 
 59583 46405.00 19901089.85071 -14085769.95612 10569322.27841     2387.00178     1240.58574    -2784.91251 
 59583 46465.00 20043547.92803 -14010796.59280 10401825.12053     2361.54917     1258.48867    -2798.27783 
 59583 46525.00 20184473.52738 -13934752.01608 10233532.51049     2335.91981     1276.29272    -2811.42718 
 59583 46585.00 20323856.10397 -13857642.19899 10064457.43449     2310.11571     1293.99656    -2824.35963 
 59583 46645.00 20461685.23397 -13779473.19408  9894612.93462     2284.13889     1311.59886    -2837.07425 
 59583 46705.00 20597950.61515 -13700251.13293  9724012.10779     2257.99138     1329.09832    -2849.57014 
 59583 46765.00 20732642.06766 -13619982.22561  9552668.10472     2231.67524     1346.49362    -2861.84641 
 59583 46825.00 20865749.53468 -13538672.76019  9380594.12892     2205.19251     1363.78348    -2873.90219 
 59583 46885.00 20997263.08314 -13456329.10218  9207803.43562     2178.54526     1380.96661    -2885.73662 
 59583 46945.00 21127172.90439 -13372957.69403  9034309.33079     2151.73558     1398.04172    -2897.34887 
 59583 47005.00 21255469.31487 -13288565.05461  8860125.17005     2124.76555     1415.00755    -2908.73812 
 59583 47065.00 21382142.75680 -13203157.77861  8685264.35762     2097.63728     1431.86284    -2919.90357 
 59583 47125.00 21507183.79877 -13116742.53606  8509740.34533     2070.35287     1448.60635    -2930.84443 
 59583 47185.00 21630583.13646 -13029326.07175  8333566.63154     2042.91446     1465.23682    -2941.55993 
 59583 47245.00 21752331.59318 -12940915.20468  8156756.76008     2015.32417     1481.75303    -2952.04934 
 59583 47305.00 21872420.12058 -12851516.82750  7979324.31921     1987.58414     1498.15375    -2962.31191 
 59583 47365.00 21990839.79919 -12761137.90594  7801282.94058     1959.69654     1514.43777    -2972.34693 
 59583 47425.00 22107581.83905 -12669785.47826  7622646.29815     1931.66351     1530.60388    -2982.15370 
 59583 47485.00 22222637.58031 -12577466.65465  7443428.10715     1903.48725     1546.65090    -2991.73155 
 59583 47545.00 22335998.49378 -12484188.61668  7263642.12300     1875.16992     1562.57763    -3001.07982 
 59583 47605.00 22447656.18151 -12389958.61668  7083302.14027     1846.71373     1578.38291    -3010.19785 
 59583 47665.00 22557602.37735 -12294783.97721  6902421.99162     1818.12087     1594.06556    -3019.08503 
 59583 47725.00 22665828.94750 -12198672.09039  6721015.54671     1789.39355     1609.62444    -3027.74075 
 59583 47785.00 22772327.89104 -12101630.41736  6539096.71115     1760.53399     1625.05839    -3036.16442 
 59583 47845.00 22877091.34046 -12003666.48769  6356679.42543     1731.54442     1640.36628    -3044.35546 
 59583 47905.00 22980111.56216 -11904787.89870  6173777.66386     1702.42708     1655.54699    -3052.31332 
 59583 47965.00 23081380.95698 -11805002.31492  5990405.43348     1673.18421     1670.59941    -3060.03746 
 59583 48025.00 23180892.06068 -11704317.46748  5806576.77300     1643.81806     1685.52242    -3067.52737 
 59583 48085.00 23278637.54443 -11602741.15341  5622305.75173     1614.33089     1700.31493    -3074.78254 
 59583 48145.00 23374610.21527 -11500281.23511  5437606.46851     1584.72498     1714.97587    -3081.80249 
 59583 48205.00 23468803.01660 -11396945.63967  5252493.05060     1555.00260     1729.50415    -3088.58676 
 59583 48265.00 23561209.02859 -11292742.35827  5066979.65267     1525.16602     1743.89872    -3095.13489 
 59583 48325.00 23651821.46866 -11187679.44550  4881080.45566     1495.21755     1758.15852    -3101.44647 
 59583 48385.00 23740633.69190 -11081765.01877  4694809.66574     1465.15949     1772.28251    -3107.52107 
 59583 48445.00 23827639.19147 -10975007.25764  4508181.51320     1434.99412     1786.26966    -3113.35830 
 59583 48505.00 23912831.59905 -10867414.40320  4321210.25144     1404.72378     1800.11895    -3118.95779 
 59583 48565.00 23996204.68520 -10758994.75736  4133910.15579     1374.35077     1813.82937    -3124.31919 
 59583 48625.00 24077752.35976 -10649756.68226  3946295.52251     1343.87742     1827.39993    -3129.44214 
 59583 48685.00 24157468.67224 -10539708.59960  3758380.66770     1313.30606     1840.82963    -3134.32634 
 59583 48745.00 24235347.81219 -10428858.98994  3570179.92617     1282.63903     1854.11751    -3138.97147 
 59583 48805.00 24311384.10951 -10317216.39208  3381707.65043     1251.87867     1867.26259    -3143.37725 
 59583 48865.00 24385572.03488 -10204789.40235  3192978.20954     1221.02732     1880.26392    -3147.54342 
 59583 48925.00 24457906.20000 -10091586.67399  3004005.98811     1190.08735     1893.12056    -3151.46972 
 59583 48985.00 24528381.35799 -9977616.91643  2814805.38514     1159.06111     1905.83159    -3155.15593 
 59583 49045.00 24596992.40367 -9862888.89461  2625390.81298     1127.95097     1918.39607    -3158.60182 
 59583 49105.00 24663734.37385 -9747411.42835  2435776.69625     1096.75929     1930.81310    -3161.80721 
 59583 49165.00 24728602.44767 -9631193.39159  2245977.47077     1065.48845     1943.08179    -3164.77191 
 59583 49225.00 24791591.94683 -9514243.71178  2056007.58245     1034.14083     1955.20124    -3167.49578 
 59583 49285.00 24852698.33589 -9396571.36911  1865881.48623     1002.71881     1967.17059    -3169.97866 
 59583 49345.00 24911917.22253 -9278185.39588  1675613.64502      971.22478     1978.98897    -3172.22043 
 59583 49405.00 24969244.35780 -9159094.87577  1485218.52857      939.66113     1990.65553    -3174.22098 
 59583 49465.00 25024675.63634 -9039308.94315  1294710.61245      908.03025     2002.16944    -3175.98024 
 59583 49525.00 25078207.09664 -8918836.78235  1104104.37695      876.33455     2013.52986    -3177.49813 
 59583 49585.00 25129834.92123 -8797687.62701   913414.30600      844.57643     2024.73598    -3178.77459 
 59583 49645.00 25179555.43690 -8675870.75930   722654.88609      812.75828     2035.78700    -3179.80959 
 59583 49705.00 25227365.11491 -8553395.50928   531840.60522      780.88253     2046.68212    -3180.60313 
 59583 49765.00 25273260.57116 -8430271.25412   340985.95183      748.95159     2057.42057    -3181.15519 
 59583 49825.00 25317238.56635 -8306507.41742   150105.41367      716.96786     2068.00157    -3181.46581 
 59583 49885.00 25359296.00620 -8182113.46851   -40786.52319      684.93377     2078.42438    -3181.53501 
 59583 49945.00 25399429.94154 -8057098.92166  -231675.37549      652.85174     2088.68825    -3181.36285 
 59583 50005.00 25437637.56851 -7931473.33541  -422546.66379      620.72418     2098.79244    -3180.94940 
 59583 50065.00 25473916.22865 -7805246.31184  -613385.91362      588.55353     2108.73624    -3180.29477 
 59583 50125.00 25508263.40905 -7678427.49583  -804178.65645      556.34222     2118.51894    -3179.39904 
 59583 50185.00 25540676.74247 -7551026.57429  -994910.43082      524.09266     2128.13984    -3178.26236 
 59583 50245.00 25571154.00740 -7423053.27551 -1185566.78339      491.80729     2137.59826    -3176.88486 
 59583 50305.00 25599693.12820 -7294517.36834 -1376133.26996      459.48854     2146.89354    -3175.26671 
 59583 50365.00 25626292.17516 -7165428.66151 -1566595.45659      427.13885     2156.02501    -3173.40809 
 59583 50425.00 25650949.36458 -7035797.00286 -1756938.92061      394.76065     2164.99203    -3171.30919 
 59583 50485.00 25673663.05879 -6905632.27860 -1947149.25169      362.35637     2173.79397    -3168.97022 
 59583 50545.00 25694431.76629 -6774944.41257 -2137212.05290      329.92844     2182.43019    -3166.39143 
 59583 50605.00 25713254.14169 -6643743.36549 -2327112.94177      297.47932     2190.90010    -3163.57305 
 59583 50665.00 25730128.98579 -6512039.13423 -2516837.55128      265.01142     2199.20310    -3160.51536 
 59583 50725.00 25745055.24562 -6379841.75102 -2706371.53099      232.52719     2207.33861    -3157.21864 
 59583 50785.00 25758032.01440 -6247161.28275 -2895700.54804      200.02907     2215.30605    -3153.68319 
 59583 50845.00 25769058.53157 -6114007.83016 -3084810.28819      167.51949     2223.10487    -3149.90933 
 59583 50905.00 25778134.18276 -5980391.52712 -3273686.45686      135.00089     2230.73451    -3145.89740 
 59583 50965.00 25785258.49979 -5846322.53989 -3462314.78019      102.47570     2238.19446    -3141.64776 
 59583 51025.00 25790431.16063 -5711811.06630 -3650681.00606       69.94636     2245.48418    -3137.16076 
 59583 51085.00 25793651.98934 -5576867.33506 -3838770.90511       37.41531     2252.60317    -3132.43680 
 59583 51145.00 25794920.95604 -5441501.60494 -4026570.27182        4.88497     2259.55093    -3127.47629 
 59583 51205.00 25794238.17684 -5305724.16404 -4214064.92545      -27.64221     2266.32698    -3122.27965 
 59583 51265.00 25791603.91377 -5169545.32902 -4401240.71117      -60.16382     2272.93086    -3116.84732 
 59583 51325.00 25787018.57468 -5032975.44433 -4588083.50100      -92.67741     2279.36210    -3111.17974 
 59583 51385.00 25780482.71317 -4896024.88145 -4774579.19486     -125.18056     2285.62027    -3105.27741 
 59583 51445.00 25771997.02849 -4758704.03811 -4960713.72160     -157.67084     2291.70492    -3099.14081 
 59583 51505.00 25761562.36540 -4621023.33753 -5146473.03999     -190.14583     2297.61564    -3092.77044 
 59583 51565.00 25749179.71406 -4482993.22765 -5331843.13975     -222.60311     2303.35203    -3086.16683 
 59583 51625.00 25734850.20991 -4344624.18036 -5516810.04253     -255.04026     2308.91370    -3079.33052 
 59583 51685.00 25718575.13352 -4205926.69070 -5701359.80297     -287.45485     2314.30025    -3072.26206 
 59583 51745.00 25700355.91041 -4066911.27613 -5885478.50963     -319.84448     2319.51134    -3064.96204 
 59583 51805.00 25680194.11094 -3927588.47575 -6069152.28604     -352.20673     2324.54659    -3057.43105 
 59583 51865.00 25658091.45009 -3787968.84946 -6252367.29168     -384.53920     2329.40568    -3049.66968 
 59583 51925.00 25634049.78730 -3648062.97730 -6435109.72296     -416.83947     2334.08827    -3041.67857 
 59583 51985.00 25608071.12627 -3507881.45855 -6617365.81425     -449.10514     2338.59405    -3033.45835 
 59583 52045.00 25580157.61478 -3367434.91105 -6799121.83879     -481.33382     2342.92272    -3025.00968 
 59583 52105.00 25550311.54443 -3226733.97036 -6980364.10976     -513.52311     2347.07398    -3016.33324 
 59583 52165.00 25518535.35047 -3085789.28901 -7161078.98118     -545.67062     2351.04756    -3007.42972 
 59583 52225.00 25484831.61153 -2944611.53572 -7341252.84894     -577.77395     2354.84320    -2998.29981 
 59583 52285.00 25449203.04942 -2803211.39460 -7520872.15175     -609.83074     2358.46065    -2988.94424 
 59583 52345.00 25411652.52883 -2661599.56440 -7699923.37210     -641.83858     2361.89966    -2979.36376 
 59583 52405.00 25372183.05711 -2519786.75772 -7878393.03723     -673.79512     2365.16003    -2969.55910 
 59583 52465.00 25330797.78397 -2377783.70020 -8056267.72010     -705.69798     2368.24152    -2959.53105 
 59583 52525.00 25287500.00125 -2235601.12977 -8233534.04033     -737.54479     2371.14396    -2949.28039 
 59583 52585.00 25242293.14255 -2093249.79588 -8410178.66515     -769.33320     2373.86714    -2938.80792 
 59583 52645.00 25195180.78302 -1950740.45867 -8586188.31038     -801.06084     2376.41090    -2928.11445 
 59583 52705.00 25146166.63898 -1808083.88823 -8761549.74132     -832.72537     2378.77508    -2917.20083 
 59583 52765.00 25095254.56765 -1665290.86382 -8936249.77376     -864.32444     2380.95954    -2906.06789 
 59583 52825.00 25042448.56681 -1522372.17304 -9110275.27483     -895.85571     2382.96414    -2894.71651 
 59583 52885.00 24987752.77446 -1379338.61112 -9283613.16400     -927.31685     2384.78875    -2883.14757 
 59583 52945.00 24931171.46846 -1236200.98006 -9456250.41400     -958.70553     2386.43328    -2871.36195 
 59583 53005.00 24872709.06622 -1092970.08791 -9628174.05171     -990.01942     2387.89763    -2859.36057 
 59583 53065.00 24812370.12429  -949656.74796 -9799371.15910    -1021.25621     2389.18172    -2847.14435 
 59583 53125.00 24750159.33800  -806271.77798 -9969828.87413    -1052.41360     2390.28548    -2834.71424 
 59583 53185.00 24686081.54110  -662825.99938 -10139534.39170    -1083.48927     2391.20886    -2822.07119 
 59583 53245.00 24620141.70534  -519330.23652 -10308474.96451    -1114.48093     2391.95181    -2809.21617 
 59583 53305.00 24552344.94009  -375795.31584 -10476637.90397    -1145.38629     2392.51430    -2796.15018 
 59583 53365.00 24482696.49193  -232232.06515 -10644010.58113    -1176.20306     2392.89633    -2782.87420 
 59583 53425.00 24411201.74419   -88651.31279 -10810580.42754    -1206.92898     2393.09788    -2769.38926 
 59583 53485.00 24337866.21661    54936.11309 -10976334.93611    -1237.56176     2393.11897    -2755.69638 
 59583 53545.00 24262695.56480   198519.38537 -11141261.66209    -1268.09916     2392.95962    -2741.79662 
 59583 53605.00 24185695.57987   342087.67867 -11305348.22383    -1298.53891     2392.61986    -2727.69103 
 59583 53665.00 24106872.18796   485630.17022 -11468582.30374    -1328.87877     2392.09975    -2713.38069 
 59583 53725.00 24026231.44975   629136.04052 -11630951.64912    -1359.11651     2391.39935    -2698.86668 
 59583 53785.00 23943779.56001   772594.47425 -11792444.07303    -1389.24988     2390.51873    -2684.15010 
 59583 53845.00 23859522.84714   915994.66091 -11953047.45514    -1419.27666     2389.45798    -2669.23209 
 59583 53905.00 23773467.77262  1059325.79571 -12112749.74262    -1449.19465     2388.21720    -2654.11376 
 59583 53965.00 23685620.93057  1202577.08028 -12271538.95093    -1479.00164     2386.79651    -2638.79626 
 59583 54025.00 23595989.04724  1345737.72346 -12429403.16472    -1508.69542     2385.19602    -2623.28076 
 59583 54085.00 23504578.98044  1488796.94208 -12586330.53864    -1538.27381     2383.41589    -2607.56843 
 59583 54145.00 23411397.71908  1631743.96171 -12742309.29815    -1567.73463     2381.45626    -2591.66044 
 59583 54205.00 23316452.38261  1774568.01745 -12897327.74042    -1597.07571     2379.31730    -2575.55802 
 59583 54265.00 23219750.22048  1917258.35473 -13051374.23509    -1626.29489     2376.99919    -2559.26236 
 59583 54325.00 23121298.61159  2059804.22999 -13204437.22509    -1655.39000     2374.50211    -2542.77470 
 59583 54385.00 23021105.06374  2202194.91155 -13356505.22750    -1684.35892     2371.82628    -2526.09629 
 59583 54445.00 22919177.21304  2344419.68030 -13507566.83431    -1713.19950     2368.97190    -2509.22837 
 59583 54505.00 22815522.82339  2486467.83050 -13657610.71324    -1741.90963     2365.93920    -2492.17221 
 59583 54565.00 22710149.78584  2628328.67056 -13806625.60853    -1770.48718     2362.72844    -2474.92911 
 59583 54625.00 22603066.11802  2769991.52376 -13954600.34175    -1798.93005     2359.33986    -2457.50034 
 59583 54685.00 22494279.96355  2911445.72904 -14101523.81257    -1827.23615     2355.77373    -2439.88723 
 59583 54745.00 22383799.59143  3052680.64174 -14247384.99952    -1855.40339     2352.03033    -2422.09109 
 59583 54805.00 22271633.39542  3193685.63441 -14392172.96083    -1883.42970     2348.10995    -2404.11326 
 59583 54865.00 22157789.89341  3334450.09750 -14535876.83510    -1911.31301     2344.01289    -2385.95508 
 59583 54925.00 22042277.72680  3474963.44014 -14678485.84217    -1939.05127     2339.73949    -2367.61791 
 59583 54985.00 21925105.65988  3615215.09093 -14819989.28379    -1966.64245     2335.29006    -2349.10312 
 59583 55045.00 21806282.57911  3755194.49863 -14960376.54443    -1994.08450     2330.66495    -2330.41211 
 59583 55105.00 21685817.49258  3894891.13298 -15099637.09198    -2021.37540     2325.86451    -2311.54626 
 59583 55165.00 21563719.52922  4034294.48539 -15237760.47855    -2048.51316     2320.88911    -2292.50698 
 59583 55225.00 21439997.93825  4173394.06971 -15374736.34113    -2075.49576     2315.73913    -2273.29570 
 59583 55285.00 21314662.08839  4312179.42300 -15510554.40237    -2102.32123     2310.41497    -2253.91385 
 59583 55345.00 21187721.46727  4450640.10624 -15645204.47131    -2128.98758     2304.91703    -2234.36288 
 59583 55405.00 21059185.68067  4588765.70507 -15778676.44405    -2155.49285     2299.24573    -2214.64424 
 59583 55465.00 20929064.45185  4726545.83057 -15910960.30449    -2181.83510     2293.40149    -2194.75941 
 59583 55525.00 20797367.62083  4863970.11997 -16042046.12505    -2208.01238     2287.38476    -2174.70985 
 59583 55585.00 20664105.14369  5001028.23738 -16171924.06733    -2234.02276     2281.19600    -2154.49707 
 59583 55645.00 20529287.09181  5137709.87456 -16300584.38283    -2259.86433     2274.83566    -2134.12257 
 59583 55705.00 20392923.65118  5274004.75160 -16428017.41363    -2285.53518     2268.30424    -2113.58787 
 59583 55765.00 20255025.12162  5409902.61771 -16554213.59307    -2311.03342     2261.60221    -2092.89448 
 59583 55825.00 20115601.91609  5545393.25190 -16679163.44643    -2336.35718     2254.73009    -2072.04396 
 59583 55885.00 19974664.55987  5680466.46374 -16802857.59157    -2361.50458     2247.68838    -2051.03784 
 59583 55945.00 19832223.68984  5815112.09405 -16925286.73963    -2386.47378     2240.47762    -2029.87769 
 59583 56005.00 19688290.05372  5949320.01567 -17046441.69567    -2411.26293     2233.09834    -2008.56508 
 59583 56065.00 19542874.50924  6083080.13414 -17166313.35932    -2435.87020     2225.55110    -1987.10159 
 59583 56125.00 19395988.02344  6216382.38844 -17284892.72539    -2460.29379     2217.83645    -1965.48882 
 59583 56185.00 19247641.67180  6349216.75167 -17402170.88458    -2484.53188     2209.95498    -1943.72835 
 59583 56245.00 19097846.63750  6481573.23183 -17518139.02404    -2508.58270     2201.90727    -1921.82182 
 59583 56305.00 18946614.21058  6613441.87246 -17632788.42801    -2532.44446     2193.69392    -1899.77084 
 59583 56365.00 18793955.78716  6744812.75340 -17746110.47848    -2556.11541     2185.31554    -1877.57704 
 59583 56425.00 18639882.86858  6875675.99145 -17858096.65573    -2579.59380     2176.77276    -1855.24207 
 59583 56485.00 18484407.06062  7006021.74114 -17968738.53900    -2602.87790     2168.06619    -1832.76759 
 59583 56545.00 18327540.07269  7135840.19533 -18078027.80703    -2625.96598     2159.19650    -1810.15525 
 59583 56605.00 18169293.71688  7265121.58603 -18185956.23871    -2648.85634     2150.16434    -1787.40673 
 59583 56665.00 18009679.90722  7393856.18498 -18292515.71361    -2671.54729     2140.97038    -1764.52371 
 59583 56725.00 17848710.65883  7522034.30444 -18397698.21258    -2694.03715     2131.61530    -1741.50790 
 59583 56785.00 17686398.08696  7649646.29781 -18501495.81834    -2716.32426     2122.09978    -1718.36098 
 59583 56845.00 17522754.40626  7776682.56035 -18603900.71599    -2738.40697     2112.42454    -1695.08467 
 59583 56905.00 17357791.92982  7903133.52985 -18704905.19364    -2760.28365     2102.59029    -1671.68069 
 59583 56965.00 17191523.06830  8028989.68734 -18804501.64289    -2781.95268     2092.59775    -1648.15077 
 59583 57025.00 17023960.32908  8154241.55772 -18902682.55942    -2803.41245     2082.44766    -1624.49665 
 59583 57085.00 16855116.31536  8278879.71051 -18999440.54351    -2824.66138     2072.14077    -1600.72008 
 59583 57145.00 16685003.72523  8402894.76043 -19094768.30057    -2845.69788     2061.67784    -1576.82281 
 59583 57205.00 16513635.35081  8526277.36815 -19188658.64167    -2866.52041     2051.05965    -1552.80661 
 59583 57265.00 16341024.07731  8649018.24091 -19281104.48404    -2887.12741     2040.28696    -1528.67326 
 59583 57325.00 16167182.88214  8771108.13322 -19372098.85159    -2907.51736     2029.36058    -1504.42453 
 59583 57385.00 15992124.83398  8892537.84748 -19461634.87543    -2927.68875     2018.28131    -1480.06221 
 59583 57445.00 15815863.09181  9013298.23467 -19549705.79431    -2947.64007     2007.04997    -1455.58811 
 59583 57505.00 15638410.90407  9133380.19501 -19636304.95518    -2967.36984     1995.66737    -1431.00403 
 59583 57565.00 15459781.60762  9252774.67856 -19721425.81362    -2986.87661     1984.13436    -1406.31179 
 59583 57625.00 15279988.62686  9371472.68593 -19805061.93431    -3006.15891     1972.45179    -1381.51321 
 59583 57685.00 15099045.47276  9489465.26891 -19887206.99155    -3025.21531     1960.62051    -1356.61011 
 59583 57745.00 14916965.74188  9606743.53108 -19967854.76966    -3044.04440     1948.64139    -1331.60434 
 59583 57805.00 14733763.11545  9723298.62848 -20046999.16345    -3062.64477     1936.51531    -1306.49774 
 59583 57865.00 14549451.35837  9839121.77023 -20124634.17870    -3081.01503     1924.24317    -1281.29217 
 59583 57925.00 14364044.31822  9954204.21919 -20200753.93254    -3099.15382     1911.82585    -1255.98947 
 59583 57985.00 14177555.92435 10068537.29254 -20275352.65393    -3117.05977     1899.26428    -1230.59154 
 59583 58045.00 13990000.18681 10182112.36244 -20348424.68404    -3134.73156     1886.55937    -1205.10022 
 59583 58105.00 13801391.19541 10294920.85666 -20419964.47671    -3152.16787     1873.71206    -1179.51741 
 59583 58165.00 13611743.11871 10406954.25916 -20489966.59882    -3169.36738     1860.72329    -1153.84500 
 59583 58225.00 13421070.20301 10518204.11073 -20558425.73072    -3186.32881     1847.59400    -1128.08487 
 59583 58285.00 13229386.77136 10628662.00961 -20625336.66660    -3203.05089     1834.32517    -1102.23894 
 59583 58345.00 13036707.22252 10738319.61207 -20690694.31490    -3219.53237     1820.91776    -1076.30910 
 59583 58405.00 12843046.02998 10847168.63303 -20754493.69867    -3235.77200     1807.37276    -1050.29726 
 59583 58465.00 12648417.74090 10955200.84666 -20816729.95593    -3251.76858     1793.69116    -1024.20536 
 59583 58525.00 12452836.97510 11062408.08697 -20877398.34008    -3267.52090     1779.87396     -998.03531 
 59583 58585.00 12256318.42402 11168782.24841 -20936494.22022    -3283.02776     1765.92218     -971.78905 
 59583 58645.00 12058876.84970 11274315.28644 -20994013.08149    -3298.28802     1751.83683     -945.46851 
 59583 58705.00 11860527.08370 11378999.21816 -21049950.52545    -3313.30051     1737.61895     -919.07563 
 59583 58765.00 11661284.02608 11482826.12281 -21104302.27036    -3328.06410     1723.26958     -892.61237 
 59583 58825.00 11461162.64434 11585788.14244 -21157064.15158    -3342.57767     1708.78977     -866.08067 
 59583 58885.00 11260177.97235 11687877.48242 -21208232.12180    -3356.84014     1694.18057     -839.48250 
 59583 58945.00 11058345.10932 11789086.41203 -21257802.25143    -3370.85042     1679.44307     -812.81982 
 59583 59005.00 10855679.21869 11889407.26502 -21305770.72885    -3384.60745     1664.57834     -786.09460 
 59583 59065.00 10652195.52707 11988832.44016 -21352133.86074    -3398.11017     1649.58747     -759.30882 
 59583 59125.00 10447909.32319 12087354.40184 -21396888.07232    -3411.35758     1634.47155     -732.46444 
 59583 59185.00 10242835.95677 12184965.68057 -21440029.90769    -3424.34866     1619.23169     -705.56346 
 59583 59245.00 10036990.83750 12281658.87355 -21481556.03008    -3437.08242     1603.86901     -678.60786 
 59583 59305.00  9830389.43388 12377426.64522 -21521463.22206    -3449.55789     1588.38464     -651.59963 
 59583 59365.00  9623047.27216 12472261.72779 -21559748.38590    -3461.77411     1572.77970     -624.54078 
 59583 59425.00  9414979.93524 12566156.92179 -21596408.54373    -3473.73015     1557.05535     -597.43329 
 59583 59485.00  9206203.06156 12659105.09658 -21631440.83781    -3485.42510     1541.21272     -570.27918 
 59583 59545.00  8996732.34401 12751099.19088 -21664842.53078    -3496.85805     1525.25299     -543.08045 
 59583 59605.00  8786583.52877 12842132.21333 -21696611.00586    -3508.02813     1509.17732     -515.83912 
 59583 59665.00  8575772.41425 12932197.24295 -21726743.76707    -3518.93448     1492.98689     -488.55719 
 59583 59725.00  8364314.84996 13021287.42968 -21755238.43948    -3529.57625     1476.68289     -461.23669 
 59583 59785.00  8152226.73533 13109395.99493 -21782092.76932    -3539.95262     1460.26651     -433.87965 
 59583 59845.00  7939524.01866 13196516.23200 -21807304.62428    -3550.06279     1443.73895     -406.48807 
 59583 59905.00  7726222.69593 13282641.50665 -21830871.99361    -3559.90597     1427.10143     -379.06400 
 59583 59965.00  7512338.80971 13367765.25757 -21852792.98836    -3569.48139     1410.35516     -351.60946 
 59583 60025.00  7297888.44797 13451880.99688 -21873065.84149    -3578.78831     1393.50137     -324.12649 
 59583 60085.00  7082887.74299 13534982.31059 -21891688.90807    -3587.82600     1376.54130     -296.61713 
 59583 60145.00  6867352.87015 13617062.85913 -21908660.66545    -3596.59374     1359.47620     -269.08340 
 59583 60205.00  6651300.04687 13698116.37776 -21923979.71333    -3605.09086     1342.30731     -241.52736 
 59583 60265.00  6434745.53135 13778136.67712 -21937644.77399    -3613.31667     1325.03589     -213.95104 
 59583 60325.00  6217705.62149 13857117.64363 -21949654.69233    -3621.27052     1307.66321     -186.35650 
 59583 60385.00  6000196.65371 13935053.24000 -21960008.43607    -3628.95179     1290.19055     -158.74578 
 59583 60445.00  5782235.00177 14011937.50566 -21968705.09580    -3636.35986     1272.61919     -131.12092 
 59583 60505.00  5563837.07561 14087764.55721 -21975743.88511    -3643.49414     1254.95042     -103.48399 
 59583 60565.00  5345019.32020 14162528.58890 -21981124.14070    -3650.35406     1237.18553      -75.83702 
